新竹市,交通大學,外國語文學系,外語學群,56
新竹市,交通大學,人文社會學系,文史哲學群,57
新竹市,交通大學,傳播與科技學系,大眾傳播學群,58
新竹市,交通大學,管理科學系,管理學群,59
新竹市,交通大學,工業工程與管理學系,工程學群,60
新竹市,交通大學,運輸與物流管理學系,管理學群,61
新竹市,交通大學,資訊管理與財務金融學系,財經學群,62
新竹市,交通大學,生物科技學系,生命科學學群,63
新竹市,交通大學,應用化學系 ,數理化學群,64
新竹市,交通大學,應用數學系,數理化學群,65
新竹市,交通大學,電子物理學系,數理化學群,66
新竹市,交通大學,電機工程學系,工程學群,67
新竹市,交通大學,光電工程學系,工程學群,68
新竹市,交通大學,機械工程學系,工程學群,69
新竹市,交通大學,土木工程學系,阿阿斯蒂芬,70
新竹市,交通大學,材料科學與工程學系,工程學群,71
新竹市,交通大學,資訊工程學系,資訊學群,72
